0.658415841584158,0.847345132743363,0.881067961165049,0.820058997050148,0.791583166332665,0.51980198019802,0.533185840707965,0.54126213592233,0.613569321533923,0.569138276553106,0.586206896551724,0.914807302231237,1
0.847345132743363,0.881067961165049,0.820058997050148,0.791583166332665,0.914807302231237,0.533185840707965,0.54126213592233,0.613569321533923,0.569138276553106,0.586206896551724,0.579234972677596,0.950819672131147,0
0.881067961165049,0.820058997050148,0.791583166332665,0.914807302231237,0.950819672131147,0.54126213592233,0.613569321533923,0.569138276553106,0.586206896551724,0.579234972677596,0.597096188747731,0.878402903811252,0
0.820058997050148,0.791583166332665,0.914807302231237,0.950819672131147,0.878402903811252,0.613569321533923,0.569138276553106,0.586206896551724,0.579234972677596,0.597096188747731,0.626262626262626,0.919191919191919,1
0.791583166332665,0.914807302231237,0.950819672131147,0.878402903811252,0.919191919191919,0.569138276553106,0.586206896551724,0.579234972677596,0.597096188747731,0.626262626262626,0.566523605150215,0.924892703862661,0
0.914807302231237,0.950819672131147,0.878402903811252,0.919191919191919,0.924892703862661,0.586206896551724,0.579234972677596,0.597096188747731,0.626262626262626,0.566523605150215,0.595338983050847,0.855932203389831,1
0.950819672131147,0.878402903811252,0.919191919191919,0.924892703862661,0.855932203389831,0.579234972677596,0.597096188747731,0.626262626262626,0.566523605150215,0.595338983050847,0.652360515021459,0.937768240343348,0
0.878402903811252,0.919191919191919,0.924892703862661,0.855932203389831,0.937768240343348,0.597096188747731,0.626262626262626,0.566523605150215,0.595338983050847,0.652360515021459,0.611764705882353,0.929411764705882,1
0.919191919191919,0.924892703862661,0.855932203389831,0.937768240343348,0.929411764705882,0.626262626262626,0.566523605150215,0.595338983050847,0.652360515021459,0.611764705882353,0.613691931540342,0.965770171149144,0
0.924892703862661,0.855932203389831,0.937768240343348,0.929411764705882,0.965770171149144,0.566523605150215,0.595338983050847,0.652360515021459,0.611764705882353,0.613691931540342,0.55586592178771,0.865921787709497,1
0.855932203389831,0.937768240343348,0.929411764705882,0.965770171149144,0.865921787709497,0.595338983050847,0.652360515021459,0.611764705882353,0.613691931540342,0.55586592178771,0.566831683168317,0.836633663366337,0
0.937768240343348,0.929411764705882,0.965770171149144,0.865921787709497,0.836633663366337,0.652360515021459,0.611764705882353,0.613691931540342,0.55586592178771,0.566831683168317,0.575371549893843,0.842887473460722,0
0.929411764705882,0.965770171149144,0.865921787709497,0.836633663366337,0.842887473460722,0.611764705882353,0.613691931540342,0.55586592178771,0.566831683168317,0.575371549893843,0.510964912280702,0.903508771929825,0
0.965770171149144,0.865921787709497,0.836633663366337,0.842887473460722,0.903508771929825,0.613691931540342,0.55586592178771,0.566831683168317,0.575371549893843,0.510964912280702,0.492990654205608,0.990654205607477,0
0.865921787709497,0.836633663366337,0.842887473460722,0.903508771929825,0.990654205607477,0.55586592178771,0.566831683168317,0.575371549893843,0.510964912280702,0.492990654205608,0.561611374407583,0.928909952606635,1
0.836633663366337,0.842887473460722,0.903508771929825,0.990654205607477,0.928909952606635,0.566831683168317,0.575371549893843,0.510964912280702,0.492990654205608,0.561611374407583,0.6,0.843181818181818,1
0.842887473460722,0.903508771929825,0.990654205607477,0.928909952606635,0.843181818181818,0.575371549893843,0.510964912280702,0.492990654205608,0.561611374407583,0.6,0.600431965442765,0.896328293736501,0
0.903508771929825,0.990654205607477,0.928909952606635,0.843181818181818,0.896328293736501,0.510964912280702,0.492990654205608,0.561611374407583,0.6,0.600431965442765,0.602230483271376,0.823420074349442,0
0.990654205607477,0.928909952606635,0.843181818181818,0.896328293736501,0.823420074349442,0.492990654205608,0.561611374407583,0.6,0.600431965442765,0.602230483271376,0.6529284164859,0.809110629067245,1
0.928909952606635,0.843181818181818,0.896328293736501,0.823420074349442,0.809110629067245,0.561611374407583,0.6,0.600431965442765,0.602230483271376,0.6529284164859,0.64957264957265,0.861111111111111,1
0.843181818181818,0.896328293736501,0.823420074349442,0.809110629067245,0.861111111111111,0.6,0.600431965442765,0.602230483271376,0.6529284164859,0.64957264957265,0.625916870415648,0.828850855745721,0
